50% bridge users
0x68b4d9324c24c020e43b4bf0bd3e6228bc312cb3
0xed655912a26b7c1f851eeb160d855378603db08f
0x5a4a116ec00d4a9c12e1cfdeb590eff5ac744b1a
0x4b0f64c689656360c3af2ce7ed5e1c50a7beb42d
0x30e7960d6cb9af0dea2f33f89b09eb7093ee0bc4
0x4b6e6f30c21596d85e6d27ed7df8bbf623157960
0xafc1ca79310196c12f54832cf5f35a36d676df0f
0xfd1b1d4d76ad2fb4ee75ccd539e7c15f2833fb4a
0xa36a83107b46f4f23e90d405ae49bc8b4436e7dc
0x02d062749aa89f0ff796002a712a3fd3e7092c42
0xffcfcb6b8b818a73b41638ae322ddb053f5754c4
0x8cde38fd8bfff80732cf1b938fab84fb578b1fda
0xd34f6fd4594267a3ab94df0db55a54db0bc14fe9
0x83949bffe8ffca36f30e4bb36099c964c507d557
0x4533d3ed0e4258c2285e5a023256e27690b52948
0x762dae37f27a0fa611463dad18b0b7228f002519
0x93e577ab5fdbe8f754d9af6dd87b6a6dfb572f62
0x20e832dd66421318b3d5023634e15b62067b5336
0x5b5df5c0ea57954d85d9871633dda7b9c7780211
0xdf01ca331fc3ecdc1af83582df8e78a613bd0485
0x5228e4fa796a392b80212D32f0044a324bcF0D53
0x4f615555Ec367fad60b28379d562272290326F80
0xd24b900fc21b747f28ce5aaf641fa0072678c17e
0x17424ccccae665fa85c3d424540e9fa87a5af3a5
0x73182032934a99a38294df9cf059b69727ad2467
0x2f17bcef23707f7e876353c2e61a3daaf6903c35
0x1d4f81c3e4bd849b33ff6be3b9780555a8e0dc3b
0x66f867273a592bed16945c0bd90f206fc01c2eed
0xc65b11ce31e8f8b923162cfe728bcbf242068006
0xa096e581472070ebca6e5d28df4e981ed3d9c5a1
0x5c2fd95d728c1903a3e3a6e8df6092bf896756e4
0x49f52511055b501e7804b21bd78fa2d47dd7cef7
0xabc7e349b0a7f696dd5738ebdd5d3d0665bc7ddb
0x4ab40ba97efbf1853b63e0a5bdadb9c65b96e398
0xa56aed951389ffce2d76dbefe059c42798ea3b48
0xb7848c6808031f1070eb83ead9fcac98cd1ac07c
0x86439f03dfa01c0875f550f60bd62f36d44ad2e8
0x233fc67389dbe632ae2cb8cb7d6119e34950b2c3
0xbb1ec4f3a03618b74f87c41468f064e819f3daf9
0x6ab1b3ef26fed9dfab003451992ff619d2db90ef
0xa8d3add0d55f3950a256df7c0144cb6a6752a821
0x0bddd69f76f432af9a684a53242a3f59895ac729
0xdaab06a2611095939d61300030701908af24590b
0x14f12e80add26c2824f5c84487886b43e9fd7075
0x665f44e3c2d7a9d6370e2c682a7d2e88047147ea
0x168e86eb1d72566ee0f77be308283ec4e9b60a14
0x3a7ed7efc38a41a31b514779dac77ec8603cea1e
0xb2ff5b8a05b43749b1307215c501dcde0932a711
0xc4744d5492091a9bd4924c1c843526992d0eb715
0x6112e0d8524292cc11988835275d7bef1b42ee14
0xabb94e3a98d782ee89f928671e3aa3bd67fbc375
0x474bb4642b7770fcb29304ef2d283f064d9e5960
0x68bba92ed21810187284ab9f19dcc2803ac4ba00
0x79c74e580b5c3ca858fe1d68fb8df34617f790fb
0xd19f4a2f6e1339488758dbdd2d23eb53f0e404bc
0x041bfb0984f183e1b4fb6ab73fb2d110fe21575f
0x0b9ea9cc8850ed81d7b5ed997eb3c3391bc4a91a
0x273deea849f7306631cc7965fec95d86c364a71b
0x08b282d362d689eefb18b8b38d783e33300b665b
0x3dc32d4811b229797129a9b0931da2e8437b272f
0xdd7cef9d220d9f88af5e5afc6f2fe4a15eca257e
0xbb1ec4f3a03618b74f87c41468f064e819f3daf9
0xbb59bd5752d0e5e9555ec1197b6d9b9b41960829
0xeabf87806a2e7b1a03aab99f2e5ddc17cdc417d1
0x680ce386fbdef119374baa644b875e692a22b3ae
0x487f263939031d292302da90871a37d68480fcee
0x49544afb8d445adfb8fd2d7e52181c8d26f214e5
0x8105a9e5cde0d796aeddb5bab90b89151b996982
0xa1f25f117a3f838f1747f635eefe2492a79bc0ee
0xc56be255bff90a6a1688e39ef6c59d77e0780c10
